Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Condition_Drizzle,Condition_Fair,Condition_Foggy,Condition_Mixed,Condition_Mostly Cloudy,Condition_Partly Cloudy,Condition_Rain Shower,Condition_Thunderstorms,Condition_Wintry
50,50,100,7,0,30.0,0,0,1,0,0,0,0,0,0
50,50,100,9,0,30.0,0,0,1,0,0,0,0,0,0
52,52,100,7,0,30.0,0,0,1,0,0,0,0,0,0
52,52,100,7,0,30.0,0,0,1,0,0,0,0,0,0
52,52,100,2,0,30.0,0,0,1,0,0,0,0,0,0
54,52,94,5,0,30.0,0,0,1,0,0,0,0,0,0
55,52,88,5,0,30.0,0,1,0,0,0,0,0,0,0
55,52,88,5,0,30.0,0,1,0,0,0,0,0,0,0
57,52,82,5,0,30.0,0,1,0,0,0,0,0,0,0
57,52,82,5,0,30.0,0,1,0,0,0,0,0,0,0
59,52,77,2,0,30.0,0,1,0,0,0,0,0,0,0
57,52,82,5,0,29.97,0,1,0,0,0,0,0,0,0
59,52,77,5,0,29.97,0,1,0,0,0,0,0,0,0
59,50,72,3,0,29.97,0,1,0,0,0,0,0,0,0
59,50,72,5,0,29.97,0,1,0,0,0,0,0,0,0
61,50,68,3,0,29.97,0,1,0,0,0,0,0,0,0
59,50,72,3,0,29.97,0,1,0,0,0,0,0,0,0
57,50,77,5,0,29.94,0,1,0,0,0,0,0,0,0
57,50,77,5,0,29.94,0,1,0,0,0,0,0,0,0
57,52,82,2,0,29.94,0,1,0,0,0,0,0,0,0
55,50,82,3,0,29.94,0,1,0,0,0,0,0,0,0
54,50,88,5,0,29.94,0,1,0,0,0,0,0,0,0
52,48,88,2,0,29.94,0,1,0,0,0,0,0,0,0
54,48,82,2,0,29.94,0,1,0,0,0,0,0,0,0
54,48,82,1,0,29.94,0,1,0,0,0,0,0,0,0
52,48,88,2,0,29.91,0,1,0,0,0,0,0,0,0
50,46,87,2,0,29.94,0,1,0,0,0,0,0,0,0
50,45,82,2,0,29.91,0,1,0,0,0,0,0,0,0
50,45,82,0,0,29.91,0,1,0,0,0,0,0,0,0
48,45,87,0,0,29.91,0,1,0,0,0,0,0,0,0
48,45,87,1,0,29.91,0,1,0,0,0,0,0,0,0
48,45,87,2,0,29.91,0,1,0,0,0,0,0,0,0
48,46,93,0,0,29.91,0,1,0,0,0,0,0,0,0
50,48,94,1,0,29.91,0,1,0,0,0,0,0,0,0
46,45,93,1,0,29.88,0,1,0,0,0,0,0,0,0
48,46,93,3,0,29.88,0,0,1,0,0,0,0,0,0
50,46,87,2,0,29.88,0,0,1,0,0,0,0,0,0
48,46,93,2,0,29.88,0,1,0,0,0,0,0,0,0
46,45,93,0,0,29.88,0,1,0,0,0,0,0,0,0
46,45,93,2,0,29.88,0,1,0,0,0,0,0,0,0
45,45,100,2,0,29.88,0,1,0,0,0,0,0,0,0
50,46,87,5,0,29.85,0,1,0,0,0,0,0,0,0
50,48,94,7,0,29.85,0,0,1,0,0,0,0,0,0
50,48,94,7,0,29.85,0,0,1,0,0,0,0,0,0
50,48,94,6,0,29.85,0,0,1,0,0,0,0,0,0
50,48,94,6,0,29.85,0,0,1,0,0,0,0,0,0
50,48,94,6,0,29.85,0,0,1,0,0,0,0,0,0
48,48,100,6,0,29.85,0,0,1,0,0,0,0,0,0
48,46,93,7,0,29.85,0,0,1,0,0,0,0,0,0
46,46,100,5,0,29.85,0,0,1,0,0,0,0,0,0
46,46,100,7,0,29.88,0,0,1,0,0,0,0,0,0
46,46,100,9,0,29.88,0,0,1,0,0,0,0,0,0
46,46,100,9,0,29.88,0,0,1,0,0,0,0,0,0
48,48,100,14,0,29.88,0,0,1,0,0,0,0,0,0
48,48,100,12,0,29.88,0,0,1,0,0,0,0,0,0
48,48,100,9,0,29.88,0,0,1,0,0,0,0,0,0
50,50,100,10,0,29.88,0,0,1,0,0,0,0,0,0
50,50,100,10,0,29.88,0,0,1,0,0,0,0,0,0
50,50,100,12,0,29.85,0,0,1,0,0,0,0,0,0
50,48,94,9,0,29.85,0,0,1,0,0,0,0,0,0
52,48,88,9,0,29.85,0,0,1,0,0,0,0,0,0
52,50,94,8,0,29.85,0,0,1,0,0,0,0,0,0
54,52,94,8,0,29.82,0,0,1,0,0,0,0,0,0
57,52,82,12,0,29.82,0,1,0,0,0,0,0,0,0
55,50,82,10,0,29.82,0,1,0,0,0,0,0,0,0
57,50,77,9,0,29.82,0,1,0,0,0,0,0,0,0
55,50,82,7,0,29.82,0,1,0,0,0,0,0,0,0
54,50,88,5,0,29.8,0,1,0,0,0,0,0,0,0
54,48,82,5,0,29.8,0,1,0,0,0,0,0,0,0
50,48,94,5,0,29.8,0,1,0,0,0,0,0,0,0
48,48,100,3,0,29.8,0,1,0,0,0,0,0,0,0
50,48,94,3,0,29.8,0,1,0,0,0,0,0,0,0
50,48,94,2,0,29.82,0,1,0,0,0,0,0,0,0
48,48,100,2,0,29.82,0,1,0,0,0,0,0,0,0
48,48,100,5,0,29.8,0,0,1,0,0,0,0,0,0
48,48,100,3,0,29.8,0,0,1,0,0,0,0,0,0
48,46,93,2,0,29.82,0,0,1,0,0,0,0,0,0
48,48,100,1,0,29.8,0,0,1,0,0,0,0,0,0
45,43,93,1,0,29.8,0,0,1,0,0,0,0,0,0
45,45,100,0,0,29.8,0,0,1,0,0,0,0,0,0
48,46,93,2,0,29.8,0,0,1,0,0,0,0,0,0
46,45,93,2,0,29.8,0,0,1,0,0,0,0,0,0
48,46,93,2,0,29.8,0,0,1,0,0,0,0,0,0
46,45,93,2,0,29.8,0,0,1,0,0,0,0,0,0
50,48,94,5,0,29.8,0,0,1,0,0,0,0,0,0
50,48,94,2,0,29.8,0,0,1,0,0,0,0,0,0
48,46,93,3,0,29.8,0,0,1,0,0,0,0,0,0
46,46,100,2,0,29.8,0,0,1,0,0,0,0,0,0
45,43,93,1,0,29.8,0,0,1,0,0,0,0,0,0
45,45,100,1,0,29.8,0,0,1,0,0,0,0,0,0
46,46,100,1,0,29.8,0,0,1,0,0,0,0,0,0
46,46,100,2,0,29.8,0,0,1,0,0,0,0,0,0
43,43,100,5,0,29.8,0,0,1,0,0,0,0,0,0
45,45,100,2,0,29.8,0,0,1,0,0,0,0,0,0
43,43,100,2,0,29.8,0,0,1,0,0,0,0,0,0
45,45,100,5,0,29.8,0,0,1,0,0,0,0,0,0
45,45,100,3,0,29.82,0,0,1,0,0,0,0,0,0
48,48,100,5,0,29.82,0,0,1,0,0,0,0,0,0
46,46,100,2,0,29.82,0,0,1,0,0,0,0,0,0
45,45,100,1,0,29.82,0,0,1,0,0,0,0,0,0
52,50,94,3,0,29.82,0,0,1,0,0,0,0,0,0
54,50,88,2,0,29.85,0,1,0,0,0,0,0,0,0
55,50,82,2,0,29.85,0,1,0,0,0,0,0,0,0
57,48,72,2,0,29.85,0,1,0,0,0,0,0,0,0
57,48,72,3,0,29.82,0,1,0,0,0,0,0,0,0
55,50,82,5,0,29.85,0,1,0,0,0,0,0,0,0
55,50,82,3,0,29.82,0,1,0,0,0,0,0,0,0
57,50,77,3,0,29.82,0,1,0,0,0,0,0,0,0
57,50,77,2,0,29.82,0,1,0,0,0,0,0,0,0
59,48,67,2,0,29.8,0,1,0,0,0,0,0,0,0
61,45,55,3,0,29.8,0,1,0,0,0,0,0,0,0
61,45,55,3,0,29.8,0,1,0,0,0,0,0,0,0
63,46,55,5,0,29.77,0,1,0,0,0,0,0,0,0
61,45,55,5,0,29.77,0,1,0,0,0,0,0,0,0
61,46,59,2,0,29.77,0,1,0,0,0,0,0,0,0
57,46,67,2,0,29.77,0,1,0,0,0,0,0,0,0
59,46,63,1,0,29.74,0,1,0,0,0,0,0,0,0
57,46,67,1,0,29.74,0,1,0,0,0,0,0,0,0
55,46,72,0,0,29.74,0,1,0,0,0,0,0,0,0
55,46,72,2,0,29.74,0,1,0,0,0,0,0,0,0
55,46,72,2,0,29.74,0,1,0,0,0,0,0,0,0
55,45,67,2,0,29.74,0,1,0,0,0,0,0,0,0
52,45,76,2,0,29.74,0,1,0,0,0,0,0,0,0
54,45,72,2,0,29.74,0,1,0,0,0,0,0,0,0
55,45,67,3,0,29.74,0,1,0,0,0,0,0,0,0
57,46,67,3,0,29.74,0,1,0,0,0,0,0,0,0
57,48,72,5,0,29.74,0,1,0,0,0,0,0,0,0
57,46,67,5,0,29.74,0,1,0,0,0,0,0,0,0
57,46,67,5,0,29.71,0,1,0,0,0,0,0,0,0
59,46,63,14,0,29.71,0,1,0,0,0,0,0,0,0
59,46,63,15,0,29.68,0,1,0,0,0,0,0,0,0
59,46,63,16,0,29.68,0,1,0,0,0,0,0,0,0
55,46,72,10,0,29.68,0,1,0,0,0,0,0,0,0
55,46,72,12,0,29.71,0,1,0,0,0,0,0,0,0
59,45,59,14,0,29.71,0,1,0,0,0,0,0,0,0
59,45,59,13,0,29.68,0,1,0,0,0,0,0,0,0
57,45,63,10,0,29.71,0,1,0,0,0,0,0,0,0
59,45,59,9,0,29.68,0,1,0,0,0,0,0,0,0
57,45,63,8,0,29.68,0,1,0,0,0,0,0,0,0
59,45,59,6,0,29.68,0,1,0,0,0,0,0,0,0
59,43,55,6,0,29.68,0,1,0,0,0,0,0,0,0
61,43,52,9,0,29.68,0,1,0,0,0,0,0,0,0
59,43,55,5,0,29.68,0,1,0,0,0,0,0,0,0
57,45,63,3,0,29.68,0,1,0,0,0,0,0,0,0
57,45,63,8,0,29.68,0,1,0,0,0,0,0,0,0
57,45,63,3,0,29.68,0,1,0,0,0,0,0,0,0
57,45,63,9,0,29.68,0,1,0,0,0,0,0,0,0
59,43,55,7,0,29.68,0,1,0,0,0,0,0,0,0
61,43,52,3,0,29.68,0,1,0,0,0,0,0,0,0
61,41,48,8,0,29.68,0,0,0,0,1,0,0,0,0
59,43,55,9,0,29.65,0,0,0,0,1,0,0,0,0
59,43,55,10,0,29.65,0,1,0,0,0,0,0,0,0
59,45,59,8,0,29.62,0,1,0,0,0,0,0,0,0
66,41,40,5,0,29.62,0,1,0,0,0,0,0,0,0
66,39,37,5,0,29.62,0,1,0,0,0,0,0,0,0
70,41,35,2,0,29.62,0,1,0,0,0,0,0,0,0
66,41,40,7,0,29.62,0,1,0,0,0,0,0,0,0
66,39,37,6,0,29.59,0,1,0,0,0,0,0,0,0
66,43,43,5,0,29.59,0,1,0,0,0,0,0,0,0
66,43,43,16,0,29.56,0,1,0,0,0,0,0,0,0
66,43,43,16,0,29.53,0,1,0,0,0,0,0,0,0
64,43,45,14,0,29.53,0,1,0,0,0,0,0,0,0
68,41,37,15,0,29.53,0,1,0,0,0,0,0,0,0
66,41,40,13,0,29.5,0,1,0,0,0,0,0,0,0
63,45,52,9,0,29.5,0,1,0,0,0,0,0,0,0
66,43,43,20,0,29.47,0,1,0,0,0,0,0,0,0
66,43,43,17,0,29.5,0,1,0,0,0,0,0,0,0
64,45,49,14,0,29.5,0,1,0,0,0,0,0,0,0
64,43,45,15,0,29.5,0,1,0,0,0,0,0,0,0
61,46,59,9,0,29.5,0,0,0,0,0,1,0,0,0
64,45,49,18,0,29.5,0,0,0,0,0,1,0,0,0
61,46,59,20,0,29.56,1,0,0,0,0,0,0,0,0
59,48,67,25,43,29.56,1,0,0,0,0,0,0,0,0
59,48,67,38,58,29.56,0,0,0,0,0,0,1,0,0
59,48,67,30,45,29.47,0,0,0,0,0,0,1,0,0
57,48,72,21,32,29.47,1,0,0,0,0,0,0,0,0
57,48,72,16,0,29.47,0,0,0,0,1,0,0,0,0
55,50,82,12,0,29.5,0,0,0,0,1,0,0,0,0
55,48,77,9,0,29.5,0,0,0,0,1,0,0,0,0
57,48,72,13,0,29.53,0,0,0,0,1,0,0,0,0
59,48,67,18,0,29.53,0,0,0,0,1,0,0,0,0
61,48,63,24,0,29.5,0,0,0,1,0,0,0,0,0
59,50,72,21,0,29.53,0,0,0,1,0,0,0,0,0
57,50,77,21,0,29.53,0,0,0,1,0,0,0,0,0
57,50,77,20,0,29.56,1,0,0,0,0,0,0,0,0
59,50,72,23,0,29.56,1,0,0,0,0,0,0,0,0
57,50,77,20,0,29.59,1,0,0,0,0,0,0,0,0
57,50,77,17,0,29.59,0,0,0,0,1,0,0,0,0
55,50,82,15,0,29.62,0,0,0,0,1,0,0,0,0
55,50,82,15,0,29.62,0,0,0,0,1,0,0,0,0
55,50,82,16,0,29.62,0,0,0,0,1,0,0,0,0
55,50,82,17,0,29.65,0,0,0,0,1,0,0,0,0
55,50,82,18,0,29.65,0,0,0,0,1,0,0,0,0
55,50,82,18,0,29.65,0,0,0,0,1,0,0,0,0
55,50,82,21,0,29.68,0,0,0,1,0,0,0,0,0
55,50,82,15,0,29.68,0,0,0,0,0,1,0,0,0
55,50,82,17,0,29.71,0,1,0,0,0,0,0,0,0
55,50,82,14,0,29.71,0,1,0,0,0,0,0,0,0
55,50,82,15,0,29.74,0,1,0,0,0,0,0,0,0
55,50,82,9,22,29.74,0,1,0,0,0,0,0,0,0
55,50,82,14,0,29.74,0,1,0,0,0,0,0,0,0
57,50,77,12,0,29.77,0,1,0,0,0,0,0,0,0
57,50,77,12,0,29.77,0,1,0,0,0,0,0,0,0
59,52,77,9,0,29.77,0,1,0,0,0,0,0,0,0
59,50,72,13,0,29.77,0,1,0,0,0,0,0,0,0
59,50,72,9,0,29.77,0,1,0,0,0,0,0,0,0
61,50,68,9,0,29.77,0,1,0,0,0,0,0,0,0
59,50,72,8,0,29.77,0,1,0,0,0,0,0,0,0
63,50,63,9,0,29.77,0,1,0,0,0,0,0,0,0
59,50,72,6,0,29.74,0,1,0,0,0,0,0,0,0
59,50,72,9,0,29.74,0,1,0,0,0,0,0,0,0
59,50,72,7,0,29.74,0,1,0,0,0,0,0,0,0
59,50,72,8,0,29.74,0,1,0,0,0,0,0,0,0
59,50,72,9,0,29.74,0,1,0,0,0,0,0,0,0
61,50,68,12,0,29.71,0,1,0,0,0,0,0,0,0
61,50,68,14,0,29.71,0,1,0,0,0,0,0,0,0
61,50,68,16,0,29.71,0,1,0,0,0,0,0,0,0
59,50,72,15,0,29.71,0,1,0,0,0,0,0,0,0
59,50,72,14,0,29.71,0,1,0,0,0,0,0,0,0
59,50,72,17,0,29.71,0,1,0,0,0,0,0,0,0
59,48,67,16,0,29.71,0,1,0,0,0,0,0,0,0
59,50,72,21,0,29.71,0,0,0,1,0,0,0,0,0
59,50,72,17,0,29.71,0,1,0,0,0,0,0,0,0
59,50,72,20,0,29.68,0,1,0,0,0,0,0,0,0
57,50,77,16,0,29.71,0,1,0,0,0,0,0,0,0
57,50,77,14,0,29.71,0,1,0,0,0,0,0,0,0
57,50,77,14,0,29.71,0,1,0,0,0,0,0,0,0
57,48,72,17,0,29.68,0,1,0,0,0,0,0,0,0
57,48,72,16,0,29.68,0,0,0,0,1,0,0,0,0
57,48,72,17,0,29.68,0,0,0,0,1,0,0,0,0
57,46,67,16,0,29.68,0,0,0,0,1,0,0,0,0
59,46,63,18,0,29.68,0,0,0,0,1,0,0,0,0
57,46,67,15,0,29.68,0,0,0,0,1,0,0,0,0
57,46,67,17,0,29.68,0,0,0,0,1,0,0,0,0
57,46,67,9,0,29.68,0,0,0,0,1,0,0,0,0
57,46,67,13,0,29.68,0,0,0,0,1,0,0,0,0
55,48,77,15,0,29.68,0,0,0,0,1,0,0,0,0
54,50,88,16,0,29.68,1,0,0,0,0,0,0,0,0
52,50,94,18,0,29.68,1,0,0,0,0,0,0,0,0
52,50,94,21,0,29.68,1,0,0,0,0,0,0,0,0
52,50,94,14,0,29.68,1,0,0,0,0,0,0,0,0
52,48,88,14,0,29.71,1,0,0,0,0,0,0,0,0
52,50,94,16,0,29.68,1,0,0,0,0,0,0,0,0
52,50,94,14,0,29.68,0,0,0,0,1,0,0,0,0
52,48,88,12,0,29.71,0,0,0,0,1,0,0,0,0
54,48,82,13,0,29.71,0,0,0,0,1,0,0,0,0
54,50,88,13,0,29.71,0,0,0,0,1,0,0,0,0
54,50,88,12,0,29.74,0,0,0,0,1,0,0,0,0
54,50,88,10,0,29.74,0,0,0,0,1,0,0,0,0
55,50,82,10,0,29.74,0,0,0,0,1,0,0,0,0
55,50,82,10,0,29.77,0,1,0,0,0,0,0,0,0
55,50,82,12,0,29.77,0,1,0,0,0,0,0,0,0
57,50,77,12,0,29.77,0,1,0,0,0,0,0,0,0
57,50,77,12,0,29.77,0,1,0,0,0,0,0,0,0
59,50,72,10,0,29.77,0,1,0,0,0,0,0,0,0
59,52,77,9,0,29.77,0,1,0,0,0,0,0,0,0
59,52,77,7,0,29.77,0,1,0,0,0,0,0,0,0
59,50,72,6,0,29.77,0,1,0,0,0,0,0,0,0
59,52,77,5,0,29.77,0,1,0,0,0,0,0,0,0
59,50,72,6,0,29.77,0,1,0,0,0,0,0,0,0
59,50,72,7,0,29.74,0,1,0,0,0,0,0,0,0
59,50,72,7,0,29.77,0,1,0,0,0,0,0,0,0
57,50,77,5,0,29.74,0,1,0,0,0,0,0,0,0
57,50,77,3,0,29.74,0,1,0,0,0,0,0,0,0
57,50,77,3,0,29.74,0,1,0,0,0,0,0,0,0
55,50,82,2,0,29.74,0,1,0,0,0,0,0,0,0
54,50,88,2,0,29.74,0,1,0,0,0,0,0,0,0
54,48,82,2,0,29.77,0,1,0,0,0,0,0,0,0
54,48,82,3,0,29.77,0,1,0,0,0,0,0,0,0
54,48,82,3,0,29.74,0,1,0,0,0,0,0,0,0
57,48,72,9,0,29.74,0,1,0,0,0,0,0,0,0
55,48,77,7,0,29.74,0,1,0,0,0,0,0,0,0
57,48,72,12,0,29.74,0,1,0,0,0,0,0,0,0
57,48,72,10,0,29.74,0,1,0,0,0,0,0,0,0
55,48,77,12,0,29.74,0,1,0,0,0,0,0,0,0
55,48,77,9,0,29.74,0,1,0,0,0,0,0,0,0
55,48,77,10,0,29.74,0,1,0,0,0,0,0,0,0
55,48,77,10,0,29.74,0,1,0,0,0,0,0,0,0
54,48,82,10,0,29.74,0,1,0,0,0,0,0,0,0
55,48,77,13,0,29.74,0,1,0,0,0,0,0,0,0
55,48,77,15,0,29.74,0,1,0,0,0,0,0,0,0
57,46,67,16,0,29.74,0,1,0,0,0,0,0,0,0
55,48,77,13,0,29.74,0,1,0,0,0,0,0,0,0
55,48,77,15,0,29.74,0,1,0,0,0,0,0,0,0
55,48,77,14,0,29.74,0,1,0,0,0,0,0,0,0
55,48,77,15,0,29.74,0,1,0,0,0,0,0,0,0
55,48,77,14,0,29.74,0,1,0,0,0,0,0,0,0
55,48,77,15,0,29.71,0,1,0,0,0,0,0,0,0
55,48,77,15,0,29.71,0,1,0,0,0,0,0,0,0
55,48,77,13,0,29.71,0,1,0,0,0,0,0,0,0
55,48,77,16,0,29.71,0,1,0,0,0,0,0,0,0
55,48,77,15,0,29.71,0,1,0,0,0,0,0,0,0
55,46,72,16,0,29.71,0,1,0,0,0,0,0,0,0
55,46,72,7,0,29.71,0,1,0,0,0,0,0,0,0
55,46,72,9,0,29.71,0,1,0,0,0,0,0,0,0
57,46,67,13,0,29.71,0,1,0,0,0,0,0,0,0
57,45,63,13,0,29.71,0,1,0,0,0,0,0,0,0
59,45,59,13,0,29.71,0,1,0,0,0,0,0,0,0
59,45,59,15,0,29.71,0,1,0,0,0,0,0,0,0
57,45,63,13,0,29.68,0,1,0,0,0,0,0,0,0
59,46,63,15,0,29.68,0,1,0,0,0,0,0,0,0
59,46,63,13,0,29.68,0,1,0,0,0,0,0,0,0
61,48,63,16,0,29.65,0,1,0,0,0,0,0,0,0
59,48,67,15,0,29.65,0,1,0,0,0,0,0,0,0
61,46,59,17,0,29.62,0,1,0,0,0,0,0,0,0
61,48,63,15,0,29.62,0,1,0,0,0,0,0,0,0
63,46,55,15,0,29.62,0,1,0,0,0,0,0,0,0
63,45,52,13,24,29.59,0,1,0,0,0,0,0,0,0
61,46,59,8,0,29.59,0,1,0,0,0,0,0,0,0
61,46,59,13,0,29.59,0,1,0,0,0,0,0,0,0
63,45,52,13,0,29.59,0,1,0,0,0,0,0,0,0
63,45,52,5,0,29.59,0,1,0,0,0,0,0,0,0
61,46,59,6,0,29.56,0,1,0,0,0,0,0,0,0
63,43,48,9,0,29.56,0,1,0,0,0,0,0,0,0
59,46,63,8,0,29.56,0,1,0,0,0,0,0,0,0
61,45,55,12,0,29.56,0,1,0,0,0,0,0,0,0
61,45,55,16,0,29.53,0,1,0,0,0,0,0,0,0
61,45,55,15,0,29.53,0,1,0,0,0,0,0,0,0
59,45,59,12,0,29.53,0,1,0,0,0,0,0,0,0
59,46,63,13,0,29.53,0,1,0,0,0,0,0,0,0
55,46,72,29,40,29.56,0,0,0,1,0,0,0,0,0
54,45,72,20,31,29.56,0,1,0,0,0,0,0,0,0
54,46,77,18,30,29.56,0,1,0,0,0,0,0,0,0
54,48,82,24,0,29.56,0,0,0,1,0,0,0,0,0
54,48,82,14,0,29.53,0,0,0,0,1,0,0,0,0
54,48,82,9,0,29.53,0,0,0,0,1,0,0,0,0
54,48,82,12,0,29.53,1,0,0,0,0,0,0,0,0
54,50,88,12,0,29.56,1,0,0,0,0,0,0,0,0
54,48,82,7,0,29.53,1,0,0,0,0,0,0,0,0
54,48,82,9,0,29.56,1,0,0,0,0,0,0,0,0
52,50,94,5,0,29.56,1,0,0,0,0,0,0,0,0
52,50,94,21,0,29.56,1,0,0,0,0,0,0,0,0
54,48,82,18,0,29.56,0,0,0,0,1,0,0,0,0
54,50,88,15,0,29.56,1,0,0,0,0,0,0,0,0
45,41,87,22,36,29.59,1,0,0,0,0,0,0,0,0
43,39,87,23,0,29.62,1,0,0,0,0,0,0,0,0
39,37,93,28,41,29.65,1,0,0,0,0,0,0,0,0
39,36,87,21,0,29.68,1,0,0,0,0,0,0,0,0
39,36,87,23,0,29.71,1,0,0,0,0,0,0,0,0
37,36,93,21,0,29.77,1,0,0,0,0,0,0,0,0
37,34,87,20,0,29.8,0,0,0,0,0,0,0,0,1
36,34,93,17,0,29.82,0,0,0,0,0,0,0,0,1
36,34,93,18,0,29.85,0,0,0,0,0,0,0,0,1
36,34,93,12,0,29.88,0,0,0,0,0,0,0,0,1
36,34,93,12,0,29.88,0,0,0,0,0,0,0,0,1
36,32,87,15,0,29.91,0,0,0,0,0,0,0,0,1
36,32,87,12,0,29.91,0,0,0,0,0,0,0,0,1
36,30,81,14,0,29.94,0,0,0,0,0,0,0,0,1
36,30,81,12,0,29.94,0,0,0,0,1,0,0,0,0
37,30,75,14,0,29.94,0,0,0,0,1,0,0,0,0
37,28,70,12,0,29.94,0,0,0,0,1,0,0,0,0
39,28,65,9,0,29.94,0,0,0,0,1,0,0,0,0
39,30,70,9,0,29.97,0,0,0,0,1,0,0,0,0
39,28,65,6,0,29.97,0,0,0,0,1,0,0,0,0
39,28,65,7,0,29.97,0,0,0,0,1,0,0,0,0
41,28,61,7,0,29.97,0,0,0,0,1,0,0,0,0
39,28,65,8,0,29.97,0,0,0,0,1,0,0,0,0
39,28,65,5,0,29.97,0,0,0,0,1,0,0,0,0
39,28,65,8,0,30.0,0,0,0,0,1,0,0,0,0
39,27,61,6,0,30.0,0,0,0,0,1,0,0,0,0
39,27,61,7,0,30.0,0,0,0,0,1,0,0,0,0
37,25,60,7,0,30.0,0,0,0,0,1,0,0,0,0
37,27,65,7,0,30.0,0,0,0,0,1,0,0,0,0
37,25,60,8,0,30.03,0,0,0,0,1,0,0,0,0
37,25,60,7,0,30.03,0,0,0,0,1,0,0,0,0
37,25,60,8,0,30.03,0,0,0,0,1,0,0,0,0
37,27,65,8,0,30.03,0,0,0,0,1,0,0,0,0
37,27,65,8,0,30.03,0,0,0,0,0,1,0,0,0
37,25,60,7,0,30.03,0,0,0,0,0,1,0,0,0
37,25,60,7,0,30.06,0,0,0,0,1,0,0,0,0
37,25,60,7,0,30.06,0,0,0,0,1,0,0,0,0
37,25,60,6,0,30.06,0,0,0,0,1,0,0,0,0
37,25,60,5,0,30.06,0,0,0,0,1,0,0,0,0
37,25,60,8,0,30.06,0,0,0,0,1,0,0,0,0
37,25,60,6,0,30.09,0,0,0,0,1,0,0,0,0
37,25,60,7,0,30.09,0,0,0,0,1,0,0,0,0
37,25,60,6,0,30.09,0,0,0,0,1,0,0,0,0
36,25,65,9,0,30.09,0,0,0,0,1,0,0,0,0
36,23,60,10,0,30.09,0,0,0,0,1,0,0,0,0
36,23,60,14,0,30.12,0,0,0,0,1,0,0,0,0
34,23,65,12,0,30.12,0,0,0,0,1,0,0,0,0
34,21,60,14,0,30.12,0,0,0,0,1,0,0,0,0
32,19,60,14,0,30.12,0,0,0,0,1,0,0,0,0
32,19,60,16,0,30.12,0,1,0,0,0,0,0,0,0
32,19,60,17,0,30.12,0,0,0,0,0,1,0,0,0
32,18,55,20,0,30.12,0,1,0,0,0,0,0,0,0
30,19,64,15,0,30.15,0,1,0,0,0,0,0,0,0
30,21,69,16,0,30.15,0,1,0,0,0,0,0,0,0
30,21,69,17,0,30.15,0,1,0,0,0,0,0,0,0
30,21,69,15,0,30.15,0,1,0,0,0,0,0,0,0
32,21,64,16,0,30.18,0,0,0,0,0,1,0,0,0
32,19,60,16,0,30.18,0,0,0,0,0,1,0,0,0
32,19,60,15,0,30.18,0,0,0,0,1,0,0,0,0
34,19,56,15,0,30.18,0,0,0,0,1,0,0,0,0
34,19,56,15,0,30.21,0,0,0,0,1,0,0,0,0
34,21,60,14,0,30.21,0,0,0,0,1,0,0,0,0
34,23,65,13,0,30.21,0,0,0,0,1,0,0,0,0
36,21,56,10,0,30.21,0,0,0,0,1,0,0,0,0
36,21,56,12,0,30.18,0,0,0,0,1,0,0,0,0
36,21,56,10,0,30.18,0,0,0,0,1,0,0,0,0
37,21,52,8,0,30.18,0,0,0,0,1,0,0,0,0
37,21,52,8,0,30.15,0,0,0,0,1,0,0,0,0
37,21,52,8,0,30.15,0,0,0,0,1,0,0,0,0
37,21,52,9,0,30.15,0,0,0,0,0,1,0,0,0
37,21,52,13,0,30.15,0,0,0,0,0,1,0,0,0
37,23,56,12,0,30.15,0,0,0,0,0,1,0,0,0
36,21,56,14,0,30.15,0,0,0,0,1,0,0,0,0
36,21,56,14,0,30.15,0,0,0,0,1,0,0,0,0
34,21,60,14,0,30.15,0,0,0,0,1,0,0,0,0
34,21,60,16,0,30.12,0,0,0,0,1,0,0,0,0
34,21,60,16,0,30.15,0,0,0,0,1,0,0,0,0
34,21,60,18,0,30.15,0,0,0,0,1,0,0,0,0
34,21,60,20,0,30.15,0,0,0,0,1,0,0,0,0
34,21,60,20,0,30.12,0,0,0,0,1,0,0,0,0
34,21,60,18,0,30.12,0,0,0,0,1,0,0,0,0
34,21,60,18,0,30.15,0,0,0,0,1,0,0,0,0
34,19,56,23,0,30.15,0,0,0,1,0,0,0,0,0
34,21,60,23,0,30.15,0,0,0,0,0,0,0,0,1
32,23,69,20,0,30.15,0,0,0,0,0,0,0,0,1
30,27,86,18,0,30.15,0,0,0,0,0,0,0,0,1
30,27,86,18,0,30.15,0,0,0,0,0,0,0,0,1
30,27,86,18,0,30.15,0,0,0,0,0,0,0,0,1
30,28,93,17,0,30.15,0,0,0,0,0,0,0,0,1
30,28,93,18,0,30.15,0,0,0,0,0,0,0,0,1
30,28,93,20,0,30.15,0,0,0,0,0,0,0,0,1
30,28,93,20,0,30.12,0,0,0,0,0,0,0,0,1
32,28,87,20,0,30.12,0,0,0,0,0,0,0,0,1
32,28,87,18,0,30.12,0,0,0,0,0,0,0,0,1
30,30,100,16,0,30.09,0,0,0,0,0,0,0,0,1
30,30,100,15,0,30.09,0,0,0,0,0,0,0,0,1
30,30,100,17,0,30.09,0,0,0,0,0,0,0,0,1
32,30,93,15,0,30.06,0,0,0,0,0,0,0,0,1
32,30,93,16,0,30.06,0,0,0,0,0,0,0,0,1
